Gender,Risk_Class,Issue_Age,Policy_Year,Rate
M,SM,71,15,98.91
M,SM,71,16,112.06
M,SM,71,17,125.64
M,SM,71,18,138.82
M,SM,71,19,152.25
M,SM,71,20,165.84
M,SM,71,21,179.17
M,SM,71,22,192.04
M,SM,71,23,204.12
M,SM,71,24,214.85
M,SM,71,25,226.52
M,SM,71,26,241.13
M,SM,71,27,257.32
M,SM,71,28,275.3
M,SM,71,29,294.79
M,SM,71,30,315.52
M,SM,71,31,336.99
M,SM,71,32,358.54
M,SM,71,33,379.81
M,SM,71,34,400.44
M,SM,71,35,420.09
M,SM,71,36,438.4
M,SM,71,37,455.01
M,SM,71,38,469.56
M,SM,71,39,481.7
M,SM,71,40,491.07
M,SM,71,41,497.31
M,SM,71,42,500
M,SM,71,43,500
M,SM,71,44,500
M,SM,71,45,500
M,SM,71,46,500
M,SM,71,47,500
M,SM,71,48,500
M,SM,71,49,500
M,SM,71,50,500
M,SM,72,1,9.21
M,SM,72,2,16.04
M,SM,72,3,23.7
M,SM,72,4,34.39
M,SM,72,5,39.35
M,SM,72,6,43.42
M,SM,72,7,47.84
M,SM,72,8,52.05
M,SM,72,9,57.04
M,SM,72,10,62.42
M,SM,72,11,68.04
M,SM,72,12,74.45
M,SM,72,13,83.41
M,SM,72,14,94.74
M,SM,72,15,110.3
M,SM,72,16,124.77
M,SM,72,17,138.64
M,SM,72,18,152.25
M,SM,72,19,165.84
M,SM,72,20,179.17
M,SM,72,21,192.04
M,SM,72,22,204.12
M,SM,72,23,214.85
M,SM,72,24,226.52
M,SM,72,25,241.13
M,SM,72,26,257.32
M,SM,72,27,275.3
M,SM,72,28,294.79
M,SM,72,29,315.52
M,SM,72,30,336.99
M,SM,72,31,358.54
M,SM,72,32,379.81
M,SM,72,33,400.44
M,SM,72,34,420.09
M,SM,72,35,438.4
M,SM,72,36,455.01
M,SM,72,37,469.56
M,SM,72,38,481.7
M,SM,72,39,491.07
M,SM,72,40,497.31
M,SM,72,41,500
M,SM,72,42,500
M,SM,72,43,500
M,SM,72,44,500
M,SM,72,45,500
M,SM,72,46,500
M,SM,72,47,500
M,SM,72,48,500
M,SM,72,49,500
M,SM,73,1,10.14
M,SM,73,2,17.46
M,SM,73,3,25.64
M,SM,73,4,37.18
M,SM,73,5,42.7
M,SM,73,6,47.15
M,SM,73,7,51.28
M,SM,73,8,55.76
M,SM,73,9,60.8
M,SM,73,10,66.93
M,SM,73,11,73.97
M,SM,73,12,81.06
M,SM,73,13,91.42
M,SM,73,14,107.32
M,SM,73,15,123.27
M,SM,73,16,137.54
M,SM,73,17,152.25
M,SM,73,18,165.84
M,SM,73,19,179.17
M,SM,73,20,192.04
M,SM,73,21,204.12
M,SM,73,22,214.85
M,SM,73,23,226.52
M,SM,73,24,241.13
M,SM,73,25,257.32
M,SM,73,26,275.3
M,SM,73,27,294.79
M,SM,73,28,315.52
M,SM,73,29,336.99
M,SM,73,30,358.54
M,SM,73,31,379.81
M,SM,73,32,400.44
M,SM,73,33,420.09
M,SM,73,34,438.4
M,SM,73,35,455.01
M,SM,73,36,469.56
M,SM,73,37,481.7
M,SM,73,38,491.07
M,SM,73,39,497.31
M,SM,73,40,500
M,SM,73,41,500
M,SM,73,42,500
M,SM,73,43,500
M,SM,73,44,500
M,SM,73,45,500
M,SM,73,46,500
M,SM,73,47,500
M,SM,73,48,500
M,SM,74,1,11.14
M,SM,74,2,18.93
M,SM,74,3,27.63
M,SM,74,4,39.96
M,SM,74,5,46.12
M,SM,74,6,50.53
M,SM,74,7,53.74
M,SM,74,8,58.44
M,SM,74,9,65.17
M,SM,74,10,72.96
M,SM,74,11,80.81
M,SM,74,12,89.87
M,SM,74,13,104.73
M,SM,74,14,121.84
M,SM,74,15,136.13
M,SM,74,16,151.7
M,SM,74,17,165.84
M,SM,74,18,179.17
M,SM,74,19,192.04
M,SM,74,20,204.12
M,SM,74,21,214.85
M,SM,74,22,226.52
M,SM,74,23,241.13
M,SM,74,24,257.32
M,SM,74,25,275.3
M,SM,74,26,294.79
M,SM,74,27,315.52
M,SM,74,28,336.99
M,SM,74,29,358.54
M,SM,74,30,379.81
M,SM,74,31,400.44
M,SM,74,32,420.09
M,SM,74,33,438.4
M,SM,74,34,455.01
M,SM,74,35,469.56
M,SM,74,36,481.7
M,SM,74,37,491.07
M,SM,74,38,497.31
M,SM,74,39,500
M,SM,74,40,500
M,SM,74,41,500
M,SM,74,42,500
M,SM,74,43,500
M,SM,74,44,500
M,SM,74,45,500
M,SM,74,46,500
M,SM,74,47,500
M,SM,75,1,12.2
M,SM,75,2,20.44
M,SM,75,3,29.68
M,SM,75,4,42.76
M,SM,75,5,48.69
M,SM,75,6,52.99
M,SM,75,7,56.33
M,SM,75,8,62.51
M,SM,75,9,71.27
M,SM,75,10,79.92
M,SM,75,11,89.52
M,SM,75,12,103.57
M,SM,75,13,120.03
M,SM,75,14,134.43
M,SM,75,15,150.99
M,SM,75,16,165.84
M,SM,75,17,179.17
M,SM,75,18,192.04
M,SM,75,19,204.12
M,SM,75,20,214.85
M,SM,75,21,226.52
M,SM,75,22,241.13
M,SM,75,23,257.32
M,SM,75,24,275.3
M,SM,75,25,294.79
M,SM,75,26,315.52
M,SM,75,27,336.99
M,SM,75,28,358.54
M,SM,75,29,379.81
M,SM,75,30,400.44
M,SM,75,31,420.09
M,SM,75,32,438.4
M,SM,75,33,455.01
M,SM,75,34,469.56
M,SM,75,35,481.7
M,SM,75,36,491.07
M,SM,75,37,497.31
M,SM,75,38,500
M,SM,75,39,500
M,SM,75,40,500
M,SM,75,41,500
M,SM,75,42,500
M,SM,75,43,500
M,SM,75,44,500
M,SM,75,45,500
M,SM,75,46,500
M,SM,76,1,13.32
M,SM,76,2,22.01
M,SM,76,3,31.84
M,SM,76,4,45.62
M,SM,76,5,51.36
M,SM,76,6,55.87
M,SM,76,7,60.79
M,SM,76,8,69.33
M,SM,76,9,78.34
M,SM,76,10,88.46
M,SM,76,11,102.11
M,SM,76,12,117.6
M,SM,76,13,132.21
M,SM,76,14,150
M,SM,76,15,165.84
M,SM,76,16,179.17
M,SM,76,17,192.04
M,SM,76,18,204.12
M,SM,76,19,214.85
M,SM,76,20,226.52
M,SM,76,21,241.13
M,SM,76,22,257.32
M,SM,76,23,275.3
M,SM,76,24,294.79
M,SM,76,25,315.52
M,SM,76,26,336.99
M,SM,76,27,358.54
M,SM,76,28,379.81
M,SM,76,29,400.44
M,SM,76,30,420.09
M,SM,76,31,438.4
M,SM,76,32,455.01
M,SM,76,33,469.56
M,SM,76,34,481.7
M,SM,76,35,491.07
M,SM,76,36,497.31
M,SM,76,37,500
M,SM,76,38,500
M,SM,76,39,500
M,SM,76,40,500
M,SM,76,41,500
M,SM,76,42,500
M,SM,76,43,500
M,SM,76,44,500
M,SM,76,45,500
M,SM,77,1,14.5
M,SM,77,2,23.67
M,SM,77,3,34.14
M,SM,77,4,48.61
M,SM,77,5,54.71
M,SM,77,6,59.81
M,SM,77,7,66.9
M,SM,77,8,76.23
M,SM,77,9,86.7
M,SM,77,10,100.05
M,SM,77,11,114.78
M,SM,77,12,129.21
M,SM,77,13,147.91
M,SM,77,14,165.84
M,SM,77,15,179.17
M,SM,77,16,192.04
M,SM,77,17,204.12
M,SM,77,18,214.85
M,SM,77,19,226.52
M,SM,77,20,241.13
M,SM,77,21,257.32
M,SM,77,22,275.3
M,SM,77,23,294.79
M,SM,77,24,315.52
M,SM,77,25,336.99
M,SM,77,26,358.54
M,SM,77,27,379.81
M,SM,77,28,400.44
M,SM,77,29,420.09
M,SM,77,30,438.4
M,SM,77,31,455.01
M,SM,77,32,469.56
M,SM,77,33,481.7
M,SM,77,34,491.07
M,SM,77,35,497.31
M,SM,77,36,500
M,SM,77,37,500
M,SM,77,38,500
M,SM,77,39,500
M,SM,77,40,500
M,SM,77,41,500
M,SM,77,42,500
M,SM,77,43,500
M,SM,77,44,500
M,SM,78,1,15.78
M,SM,78,2,25.45
M,SM,78,3,36.64
M,SM,78,4,51.76
M,SM,78,5,59.13
M,SM,78,6,64.63
M,SM,78,7,73.6
M,SM,78,8,84.34
M,SM,78,9,97.37
M,SM,78,10,111.53
M,SM,78,11,125.78
M,SM,78,12,144.95
M,SM,78,13,164.97
M,SM,78,14,179.17
M,SM,78,15,192.04
M,SM,78,16,204.12
M,SM,78,17,214.85
M,SM,78,18,226.52
M,SM,78,19,241.13
M,SM,78,20,257.32
M,SM,78,21,275.3
M,SM,78,22,294.79
M,SM,78,23,315.52
M,SM,78,24,336.99
M,SM,78,25,358.54
M,SM,78,26,379.81
M,SM,78,27,400.44
M,SM,78,28,420.09
M,SM,78,29,438.4
M,SM,78,30,455.01
M,SM,78,31,469.56
M,SM,78,32,481.7
M,SM,78,33,491.07
M,SM,78,34,497.31
M,SM,78,35,500
M,SM,78,36,500
M,SM,78,37,500
M,SM,78,38,500
M,SM,78,39,500
M,SM,78,40,500
M,SM,78,41,500
M,SM,78,42,500
M,SM,78,43,500
M,SM,79,1,17.17
M,SM,79,2,27.4
M,SM,79,3,39.38
M,SM,79,4,55.33
M,SM,79,5,64.2
M,SM,79,6,70.44
M,SM,79,7,81.4
M,SM,79,8,94.16
M,SM,79,9,107.75
M,SM,79,10,121.8
M,SM,79,11,141.24
M,SM,79,12,163.59
M,SM,79,13,179.17
M,SM,79,14,192.04
M,SM,79,15,204.12
M,SM,79,16,214.85
M,SM,79,17,226.52
M,SM,79,18,241.13
M,SM,79,19,257.32
M,SM,79,20,275.3
M,SM,79,21,294.79
M,SM,79,22,315.52
M,SM,79,23,336.99
M,SM,79,24,358.54
M,SM,79,25,379.81
M,SM,79,26,400.44
M,SM,79,27,420.09
M,SM,79,28,438.4
M,SM,79,29,455.01
M,SM,79,30,469.56
M,SM,79,31,481.7
M,SM,79,32,491.07
M,SM,79,33,497.31
M,SM,79,34,500
M,SM,79,35,500
M,SM,79,36,500
M,SM,79,37,500
M,SM,79,38,500
M,SM,79,39,500
M,SM,79,40,500
M,SM,79,41,500
M,SM,79,42,500
M,SM,80,1,18.73
M,SM,80,2,29.55
M,SM,80,3,42.55
M,SM,80,4,59.35
M,SM,80,5,69.03
M,SM,80,6,77.87
M,SM,80,7,90.43
M,SM,80,8,103.54
M,SM,80,9,117.13
M,SM,80,10,136.44
M,SM,80,11,160.96
M,SM,80,12,179.17
M,SM,80,13,192.04
M,SM,80,14,204.12
M,SM,80,15,214.85
M,SM,80,16,226.52
M,SM,80,17,241.13
M,SM,80,18,257.32
M,SM,80,19,275.3
M,SM,80,20,294.79
M,SM,80,21,315.52
M,SM,80,22,336.99
M,SM,80,23,358.54
M,SM,80,24,379.81
M,SM,80,25,400.44
M,SM,80,26,420.09
M,SM,80,27,438.4
M,SM,80,28,455.01
M,SM,80,29,469.56
M,SM,80,30,481.7
M,SM,80,31,491.07
M,SM,80,32,497.31
M,SM,80,33,500
M,SM,80,34,500
M,SM,80,35,500
M,SM,80,36,500
M,SM,80,37,500
M,SM,80,38,500
M,SM,80,39,500
M,SM,80,40,500
M,SM,80,41,500
M,SM,81,1,20.48
M,SM,81,2,32.08
M,SM,81,3,46.2
M,SM,81,4,63.61
M,SM,81,5,74.23
M,SM,81,6,85.77
M,SM,81,7,98.91
M,SM,81,8,111.91
M,SM,81,9,130.6
M,SM,81,10,156.75
M,SM,81,11,178.32
M,SM,81,12,192.04
M,SM,81,13,204.12
M,SM,81,14,214.85
M,SM,81,15,226.52
M,SM,81,16,241.13
M,SM,81,17,257.32
M,SM,81,18,275.3
M,SM,81,19,294.79
M,SM,81,20,315.52
M,SM,81,21,336.99
M,SM,81,22,358.54
M,SM,81,23,379.81
M,SM,81,24,400.44
M,SM,81,25,420.09
M,SM,81,26,438.4
M,SM,81,27,455.01
M,SM,81,28,469.56
M,SM,81,29,481.7
M,SM,81,30,491.07
M,SM,81,31,497.31
M,SM,81,32,500
M,SM,81,33,500
M,SM,81,34,500
M,SM,81,35,500
M,SM,81,36,500
M,SM,81,37,500
M,SM,81,38,500
M,SM,81,39,500
M,SM,81,40,500
M,SM,82,1,22.54
M,SM,82,2,35.01
M,SM,82,3,50.18
M,SM,82,4,68.07
M,SM,82,5,79.78
M,SM,82,6,92.78
M,SM,82,7,106.13
M,SM,82,8,123.81
M,SM,82,9,151.15
M,SM,82,10,176.62
M,SM,82,11,192.04
M,SM,82,12,204.12
M,SM,82,13,214.85
M,SM,82,14,226.52
M,SM,82,15,241.13
M,SM,82,16,257.32
M,SM,82,17,275.3
M,SM,82,18,294.79
M,SM,82,19,315.52
M,SM,82,20,336.99
M,SM,82,21,358.54
M,SM,82,22,379.81
M,SM,82,23,400.44
M,SM,82,24,420.09
M,SM,82,25,438.4
M,SM,82,26,455.01
M,SM,82,27,469.56
M,SM,82,28,481.7
M,SM,82,29,491.07
M,SM,82,30,497.31
M,SM,82,31,500
M,SM,82,32,500
M,SM,82,33,500
M,SM,82,34,500
M,SM,82,35,500
M,SM,82,36,500
M,SM,82,37,500
M,SM,82,38,500
M,SM,82,39,500
M,SM,83,1,24.96
M,SM,83,2,38.27
M,SM,83,3,54.46
M,SM,83,4,72.72
M,SM,83,5,85.57
M,SM,83,6,99.12
M,SM,83,7,116.05
M,SM,83,8,144.14
M,SM,83,9,174.09
M,SM,83,10,192.04
M,SM,83,11,204.12
M,SM,83,12,214.85
M,SM,83,13,226.52
M,SM,83,14,241.13
M,SM,83,15,257.32
M,SM,83,16,275.3
M,SM,83,17,294.79
M,SM,83,18,315.52
M,SM,83,19,336.99
M,SM,83,20,358.54
M,SM,83,21,379.81
M,SM,83,22,400.44
M,SM,83,23,420.09
M,SM,83,24,438.4
M,SM,83,25,455.01
M,SM,83,26,469.56
M,SM,83,27,481.7
M,SM,83,28,491.07
M,SM,83,29,497.31
M,SM,83,30,500
M,SM,83,31,500
M,SM,83,32,500
M,SM,83,33,500
M,SM,83,34,500
M,SM,83,35,500
M,SM,83,36,500
M,SM,83,37,500
M,SM,83,38,500
M,SM,84,1,27.69
M,SM,84,2,41.84
M,SM,84,3,59.03
M,SM,84,4,77.45
M,SM,84,5,91.1
M,SM,84,6,107.34
M,SM,84,7,135.72
M,SM,84,8,168.88
M,SM,84,9,192.04
M,SM,84,10,204.12
M,SM,84,11,214.85
M,SM,84,12,226.52
M,SM,84,13,241.13
M,SM,84,14,257.32
M,SM,84,15,275.3
M,SM,84,16,294.79
M,SM,84,17,315.52
M,SM,84,18,336.99
M,SM,84,19,358.54
M,SM,84,20,379.81
M,SM,84,21,400.44
M,SM,84,22,420.09
M,SM,84,23,438.4
M,SM,84,24,455.01
M,SM,84,25,469.56
M,SM,84,26,481.7
M,SM,84,27,491.07
M,SM,84,28,497.31
M,SM,84,29,500
M,SM,84,30,500
M,SM,84,31,500
M,SM,84,32,500
M,SM,84,33,500
M,SM,84,34,500
M,SM,84,35,500
M,SM,84,36,500
M,SM,84,37,500
M,SM,85,1,30.74
M,SM,85,2,45.74
M,SM,85,3,63.82
M,SM,85,4,82.09
M,SM,85,5,97.47
M,SM,85,6,125.9
M,SM,85,7,161
M,SM,85,8,189.83
M,SM,85,9,204.12
M,SM,85,10,214.85
M,SM,85,11,226.52
M,SM,85,12,241.13
M,SM,85,13,257.32
M,SM,85,14,275.3
M,SM,85,15,294.79
M,SM,85,16,315.52
M,SM,85,17,336.99
M,SM,85,18,358.54
M,SM,85,19,379.81
M,SM,85,20,400.44
M,SM,85,21,420.09
M,SM,85,22,438.4
M,SM,85,23,455.01
M,SM,85,24,469.56
M,SM,85,25,481.7
M,SM,85,26,491.07
M,SM,85,27,497.31
M,SM,85,28,500
M,SM,85,29,500
M,SM,85,30,500
M,SM,85,31,500
M,SM,85,32,500
M,SM,85,33,500
M,SM,85,34,500
M,SM,85,35,500
M,SM,85,36,500
M,SM,86,1,34.14
M,SM,86,2,49.95
M,SM,86,3,68.65
M,SM,86,4,86.43
M,SM,86,5,114.67
M,SM,86,6,150.42
M,SM,86,7,185.46
M,SM,86,8,204.12
M,SM,86,9,214.85
M,SM,86,10,226.52
M,SM,86,11,241.13
M,SM,86,12,257.32
M,SM,86,13,275.3
M,SM,86,14,294.79
M,SM,86,15,315.52
M,SM,86,16,336.99
M,SM,86,17,358.54
M,SM,86,18,379.81
M,SM,86,19,400.44
M,SM,86,20,420.09
M,SM,86,21,438.4
M,SM,86,22,455.01
M,SM,86,23,469.56
M,SM,86,24,481.7
M,SM,86,25,491.07
M,SM,86,26,497.31
M,SM,86,27,500
M,SM,86,28,500
M,SM,86,29,500
M,SM,86,30,500
M,SM,86,31,500
M,SM,86,32,500
M,SM,86,33,500
M,SM,86,34,500
M,SM,86,35,500
M,SM,87,1,37.88
M,SM,87,2,54.34
M,SM,87,3,73.36
M,SM,87,4,96.63
M,SM,87,5,137.11
M,SM,87,6,178.97
M,SM,87,7,204.12
M,SM,87,8,214.85
M,SM,87,9,226.52
M,SM,87,10,241.13
M,SM,87,11,257.32
M,SM,87,12,275.3
M,SM,87,13,294.79
M,SM,87,14,315.52
M,SM,87,15,336.99
M,SM,87,16,358.54
M,SM,87,17,379.81
M,SM,87,18,400.44
M,SM,87,19,420.09
M,SM,87,20,438.4
M,SM,87,21,455.01
M,SM,87,22,469.56
M,SM,87,23,481.7
M,SM,87,24,491.07
M,SM,87,25,497.31
M,SM,87,26,500
M,SM,87,27,500
M,SM,87,28,500
M,SM,87,29,500
M,SM,87,30,500
M,SM,87,31,500
M,SM,87,32,500
M,SM,87,33,500
M,SM,87,34,500
M,SM,88,1,41.9
M,SM,88,2,59.26
M,SM,88,3,77.85
M,SM,88,4,115.37
M,SM,88,5,159.56
M,SM,88,6,204.12
M,SM,88,7,214.85
M,SM,88,8,226.52
M,SM,88,9,241.13
M,SM,88,10,257.32
M,SM,88,11,275.3
M,SM,88,12,294.79
M,SM,88,13,315.52
M,SM,88,14,336.99
M,SM,88,15,358.54
M,SM,88,16,379.81
M,SM,88,17,400.44
M,SM,88,18,420.09
M,SM,88,19,438.4
M,SM,88,20,455.01
M,SM,88,21,469.56
M,SM,88,22,481.7
M,SM,88,23,491.07
M,SM,88,24,497.31
M,SM,88,25,500
M,SM,88,26,500
M,SM,88,27,500
M,SM,88,28,500
M,SM,88,29,500
M,SM,88,30,500
M,SM,88,31,500
M,SM,88,32,500
M,SM,88,33,500
M,SM,89,1,46.11
M,SM,89,2,64.79
M,SM,89,3,86.43
M,SM,89,4,138.24
M,SM,89,5,191.25
M,SM,89,6,214.85
M,SM,89,7,226.52
M,SM,89,8,241.13
M,SM,89,9,257.32
M,SM,89,10,275.3
M,SM,89,11,294.79
M,SM,89,12,315.52
M,SM,89,13,336.99
M,SM,89,14,358.54
M,SM,89,15,379.81
M,SM,89,16,400.44
M,SM,89,17,420.09
M,SM,89,18,438.4
M,SM,89,19,455.01
M,SM,89,20,469.56
M,SM,89,21,481.7
M,SM,89,22,491.07
M,SM,89,23,497.31
M,SM,89,24,500
M,SM,89,25,500
M,SM,89,26,500
M,SM,89,27,500
M,SM,89,28,500
M,SM,89,29,500
M,SM,89,30,500
M,SM,89,31,500
M,SM,89,32,500
M,SM,90,1,51.16
M,SM,90,2,72.96
M,SM,90,3,119.89
M,SM,90,4,178.71
M,SM,90,5,214.85
M,SM,90,6,226.52
M,SM,90,7,241.13
M,SM,90,8,257.32
M,SM,90,9,275.3
M,SM,90,10,294.79
M,SM,90,11,315.52
M,SM,90,12,336.99
M,SM,90,13,358.54
M,SM,90,14,379.81
M,SM,90,15,400.44
M,SM,90,16,420.09
M,SM,90,17,438.4
M,SM,90,18,455.01
M,SM,90,19,469.56
M,SM,90,20,481.7
M,SM,90,21,491.07
M,SM,90,22,497.31
M,SM,90,23,500
M,SM,90,24,500
M,SM,90,25,500
M,SM,90,26,500
M,SM,90,27,500
M,SM,90,28,500
M,SM,90,29,500
M,SM,90,30,500
M,SM,90,31,500
M,SM,91,1,58.87
M,SM,91,2,95.41
M,SM,91,3,177.41
M,SM,91,4,214.85
M,SM,91,5,226.52
M,SM,91,6,241.13
M,SM,91,7,257.32
M,SM,91,8,275.3
M,SM,91,9,294.79
M,SM,91,10,315.52
M,SM,91,11,336.99
M,SM,91,12,358.54
M,SM,91,13,379.81
M,SM,91,14,400.44
M,SM,91,15,420.09
M,SM,91,16,438.4
M,SM,91,17,455.01
M,SM,91,18,469.56
M,SM,91,19,481.7
M,SM,91,20,491.07
M,SM,91,21,497.31
M,SM,91,22,500
M,SM,91,23,500
M,SM,91,24,500
M,SM,91,25,500
M,SM,91,26,500
M,SM,91,27,500
M,SM,91,28,500
M,SM,91,29,500
M,SM,91,30,500
M,SM,92,1,70.75
M,SM,92,2,132.6
M,SM,92,3,214.85
M,SM,92,4,226.52
M,SM,92,5,241.13
M,SM,92,6,257.32
M,SM,92,7,275.3
M,SM,92,8,294.79
M,SM,92,9,315.52
M,SM,92,10,336.99
M,SM,92,11,358.54
M,SM,92,12,379.81
M,SM,92,13,400.44
M,SM,92,14,420.09
M,SM,92,15,438.4
M,SM,92,16,455.01
M,SM,92,17,469.56
M,SM,92,18,481.7
M,SM,92,19,491.07
M,SM,92,20,497.31
M,SM,92,21,500
M,SM,92,22,500
M,SM,92,23,500
M,SM,92,24,500
M,SM,92,25,500
M,SM,92,26,500
M,SM,92,27,500
M,SM,92,28,500
M,SM,92,29,500
M,SM,93,1,87.36
M,SM,93,2,161.79
M,SM,93,3,226.52
M,SM,93,4,241.13
M,SM,93,5,257.32
M,SM,93,6,275.3
M,SM,93,7,294.79
M,SM,93,8,315.52
M,SM,93,9,336.99
M,SM,93,10,358.54
M,SM,93,11,379.81
M,SM,93,12,400.44
M,SM,93,13,420.09
M,SM,93,14,438.4
M,SM,93,15,455.01
M,SM,93,16,469.56
M,SM,93,17,481.7
M,SM,93,18,491.07
M,SM,93,19,497.31
M,SM,93,20,500
M,SM,93,21,500
M,SM,93,22,500
M,SM,93,23,500
M,SM,93,24,500
M,SM,93,25,500
M,SM,93,26,500
M,SM,93,27,500
M,SM,93,28,500
M,SM,94,1,108.95
M,SM,94,2,199.78
M,SM,94,3,241.13
M,SM,94,4,257.32
M,SM,94,5,275.3
M,SM,94,6,294.79
M,SM,94,7,315.52
M,SM,94,8,336.99
M,SM,94,9,358.54
M,SM,94,10,379.81
M,SM,94,11,400.44
M,SM,94,12,420.09
M,SM,94,13,438.4
M,SM,94,14,455.01
M,SM,94,15,469.56
M,SM,94,16,481.7
M,SM,94,17,491.07
M,SM,94,18,497.31
M,SM,94,19,500
M,SM,94,20,500
M,SM,94,21,500
M,SM,94,22,500
M,SM,94,23,500
M,SM,94,24,500
M,SM,94,25,500
M,SM,94,26,500
M,SM,94,27,500
M,SM,95,1,137.03
M,SM,95,2,241.13
M,SM,95,3,257.32
M,SM,95,4,275.3
M,SM,95,5,294.79
M,SM,95,6,315.52
M,SM,95,7,336.99
M,SM,95,8,358.54
M,SM,95,9,379.81
M,SM,95,10,400.44
M,SM,95,11,420.09
M,SM,95,12,438.4
M,SM,95,13,455.01
M,SM,95,14,469.56
M,SM,95,15,481.7
M,SM,95,16,491.07
M,SM,95,17,497.31
M,SM,95,18,500
M,SM,95,19,500
M,SM,95,20,500
M,SM,95,21,500
M,SM,95,22,500
M,SM,95,23,500
M,SM,95,24,500
M,SM,95,25,500
M,SM,95,26,500
F,NS,18,1,0.27
F,NS,18,2,0.27
F,NS,18,3,0.26
F,NS,18,4,0.27
F,NS,18,5,0.27
F,NS,18,6,0.27
F,NS,18,7,0.26
F,NS,18,8,0.26
F,NS,18,9,0.27
F,NS,18,10,0.28
F,NS,18,11,0.3
F,NS,18,12,0.32
F,NS,18,13,0.34
F,NS,18,14,0.36
F,NS,18,15,0.4
F,NS,18,16,0.47
F,NS,18,17,0.54
F,NS,18,18,0.62
F,NS,18,19,0.7
F,NS,18,20,0.77
F,NS,18,21,0.83
F,NS,18,22,0.86
F,NS,18,23,0.87
F,NS,18,24,0.87
F,NS,18,25,0.88
F,NS,18,26,0.88
F,NS,18,27,0.88
F,NS,18,28,0.9
F,NS,18,29,0.94
F,NS,18,30,0.99
F,NS,18,31,1.05
F,NS,18,32,1.13
F,NS,18,33,1.23
F,NS,18,34,1.35
F,NS,18,35,1.51
F,NS,18,36,1.7
F,NS,18,37,1.9
F,NS,18,38,2.1
F,NS,18,39,2.3
F,NS,18,40,2.49
F,NS,18,41,2.69
F,NS,18,42,2.91
F,NS,18,43,3.16
F,NS,18,44,3.46
F,NS,18,45,3.8
F,NS,18,46,4.19
F,NS,18,47,4.61
F,NS,18,48,5.06
F,NS,18,49,5.55
F,NS,18,50,6.09
F,NS,18,51,6.68
F,NS,18,52,7.36
F,NS,18,53,8.16
F,NS,18,54,9.11
F,NS,18,55,10.22
F,NS,18,56,11.52
F,NS,18,57,13.03
F,NS,18,58,14.75
F,NS,18,59,16.74
F,NS,18,60,19.06
F,NS,18,61,21.79
F,NS,18,62,25.08
F,NS,18,63,28.96
F,NS,18,64,33.07
F,NS,18,65,37.34
F,NS,18,66,42.23
F,NS,18,67,48.98
F,NS,18,68,56.73
F,NS,18,69,64.43
F,NS,18,70,73.25
F,NS,18,71,83.31
F,NS,18,72,94.39
F,NS,18,73,106.38
F,NS,18,74,119.27
F,NS,18,75,133.19
F,NS,18,76,147.81
F,NS,18,77,163.12
F,NS,18,78,180.74
F,NS,18,79,201.27
F,NS,18,80,223.74
F,NS,18,81,248.02
F,NS,18,82,273.79
F,NS,18,83,299.21
F,NS,18,84,323.14
F,NS,18,85,346.98
F,NS,18,86,370.36
F,NS,18,87,392.92
F,NS,18,88,414.3
F,NS,18,89,434.13
F,NS,18,90,452.05
F,NS,18,91,467.69
F,NS,18,92,480.68
F,NS,18,93,490.65
F,NS,18,94,497.23
F,NS,18,95,500
F,NS,18,96,500
F,NS,18,97,500
F,NS,18,98,500
F,NS,18,99,500
F,NS,18,100,500
F,NS,18,101,500
F,NS,18,102,500
F,NS,18,103,500
F,NS,19,1,0.26
F,NS,19,2,0.25
F,NS,19,3,0.25
F,NS,19,4,0.25
F,NS,19,5,0.25
F,NS,19,6,0.25
F,NS,19,7,0.24
F,NS,19,8,0.24
F,NS,19,9,0.26
F,NS,19,10,0.28
F,NS,19,11,0.3
F,NS,19,12,0.32
F,NS,19,13,0.33
F,NS,19,14,0.36
F,NS,19,15,0.41
F,NS,19,16,0.48
F,NS,19,17,0.57
F,NS,19,18,0.66
F,NS,19,19,0.75
F,NS,19,20,0.81
F,NS,19,21,0.86
F,NS,19,22,0.87
F,NS,19,23,0.87
F,NS,19,24,0.88
F,NS,19,25,0.88
F,NS,19,26,0.88
F,NS,19,27,0.9
F,NS,19,28,0.94
F,NS,19,29,0.99
F,NS,19,30,1.05
F,NS,19,31,1.13
F,NS,19,32,1.23
F,NS,19,33,1.35
F,NS,19,34,1.51
F,NS,19,35,1.7
F,NS,19,36,1.9
F,NS,19,37,2.1
F,NS,19,38,2.3
F,NS,19,39,2.49
F,NS,19,40,2.69
F,NS,19,41,2.91
F,NS,19,42,3.16
F,NS,19,43,3.46
F,NS,19,44,3.8
F,NS,19,45,4.19
F,NS,19,46,4.61
F,NS,19,47,5.06
F,NS,19,48,5.55
F,NS,19,49,6.09
F,NS,19,50,6.68
F,NS,19,51,7.36
F,NS,19,52,8.16
F,NS,19,53,9.11
F,NS,19,54,10.22
F,NS,19,55,11.52
F,NS,19,56,13.03
F,NS,19,57,14.75
F,NS,19,58,16.74
F,NS,19,59,19.06
F,NS,19,60,21.79
F,NS,19,61,25.08
F,NS,19,62,28.96
F,NS,19,63,33.07
F,NS,19,64,37.34
F,NS,19,65,42.23
F,NS,19,66,48.98
F,NS,19,67,56.73
F,NS,19,68,64.43
F,NS,19,69,73.25
F,NS,19,70,83.31
F,NS,19,71,94.39
F,NS,19,72,106.38
